contrast,parcel,cluster,NETWORK,GLASSERLABELNAME,HEMISPHERE,prop
TASK,147,3,Cingulo-Opercular,L_PFop_ROI,L,0.993710691823899
TASK,153,1002,Visual2,L_VMV1_ROI,L,0.988636363636364
TASK,154,1002,Visual2,L_VMV3_ROI,L,1
TASK,156,1002,Visual2,L_V4t_ROI,L,1
TASK,158,1002,Visual2,L_V3CD_ROI,L,1
TASK,159,1002,Visual2,L_LO3_ROI,L,1
TASK,160,1002,Visual2,L_VMV2_ROI,L,0.956521739130435
TASK,163,1002,Visual2,L_VVC_ROI,L,1
TASK,167,3,Cingulo-Opercular,L_PoI1_ROI,L,0.909090909090909
TASK,170,1005,Frontoparietal,L_p10p_ROI,L,0.654545454545455
TASK,173,3,Auditory,L_MBelt_ROI,L,1
TASK,174,3,Auditory,L_LBelt_ROI,L,0.986842105263158
TASK,175,3,Auditory,L_A4_ROI,L,0.612745098039216
TASK,179,1003,Cingulo-Opercular,L_a32pr_ROI,L,0.8828125
TASK,181,1008,Visual1,R_V1_ROI,R,0.950444726810673
TASK,183,1008,Visual2,R_V6_ROI,R,0.853658536585366
TASK,184,1008,Visual2,R_V2_ROI,R,0.990016638935108
TASK,185,1008,Visual2,R_V3_ROI,R,0.971181556195966
TASK,186,1008,Visual2,R_V4_ROI,R,1
TASK,187,1008,Visual2,R_V8_ROI,R,1
TASK,190,1009,Cingulo-Opercular,R_FEF_ROI,R,0.692737430167598
TASK,191,1009,Cingulo-Opercular,R_PEF_ROI,R,0.956043956043956
TASK,192,1009,Language,R_55b_ROI,R,0.794392523364486
TASK,193,1008,Visual2,R_V3A_ROI,R,0.938775510204082
TASK,195,1008,Frontoparietal,R_POS2_ROI,R,0.764
TASK,196,1008,Visual2,R_V7_ROI,R,1
TASK,197,1008,Visual2,R_IPS1_ROI,R,0.990990990990991
TASK,198,1008,Visual2,R_FFC_ROI,R,1
TASK,199,1008,Visual2,R_V3B_ROI,R,1
TASK,200,1008,Visual2,R_LO1_ROI,R,1
TASK,201,1008,Visual2,R_LO2_ROI,R,1
TASK,202,1008,Visual2,R_PIT_ROI,R,1
TASK,203,1008,Visual2,R_MT_ROI,R,0.595238095238095
TASK,204,9,Auditory,R_A1_ROI,R,0.954545454545455
TASK,206,1009,Language,R_SFL_ROI,R,0.630252100840336
TASK,207,1008,Posterior-Multimodal,R_PCV_ROI,R,0.707317073170732
TASK,208,1008,Posterior-Multimodal,R_STV_ROI,R,0.527027027027027
TASK,209,1008,Frontoparietal,R_7Pm_ROI,R,1
TASK,213,8,Default,R_v23ab_ROI,R,0.963414634146341
TASK,218,10,Cingulo-Opercular,R_23c_ROI,R,0.505576208178439
TASK,219,9,Somatomotor,R_5L_ROI,R,0.67005076142132
TASK,221,10,Somatomotor,R_24dv_ROI,R,0.757961783439491
TASK,222,9,Somatomotor,R_7AL_ROI,R,1
TASK,224,1009,Cingulo-Opercular,R_6ma_ROI,R,0.555023923444976
TASK,226,1008,Dorsal-Attention,R_7PL_ROI,R,0.987012987012987
TASK,227,9,Somatomotor,R_7PC_ROI,R,0.816326530612245
TASK,228,1008,Visual2,R_LIPv_ROI,R,0.772727272727273
TASK,229,1008,Visual2,R_VIP_ROI,R,0.504504504504505
TASK,230,1008,Dorsal-Attention,R_MIP_ROI,R,1
TASK,232,9,Somatomotor,R_2_ROI,R,0.875
TASK,237,10,Cingulo-Opercular,R_p24pr_ROI,R,0.869565217391304
TASK,239,10,Cingulo-Opercular,R_a24pr_ROI,R,0.830188679245283
TASK,242,1009,Frontoparietal,R_d32_ROI,R,0.983739837398374
TASK,243,1009,Frontoparietal,R_8BM_ROI,R,0.771428571428571
TASK,245,15,Default,R_10r_ROI,R,0.797297297297297
TASK,246,14,Default,R_47m_ROI,R,0.721311475409836
TASK,253,1009,Frontoparietal,R_8C_ROI,R,0.876543209876543
TASK,258,1009,Cingulo-Opercular,R_6r_ROI,R,0.627376425855513
TASK,259,1009,Language,R_IFJa_ROI,R,1
TASK,260,1009,Frontoparietal,R_IFJp_ROI,R,1
TASK,261,1009,Frontoparietal,R_IFSp_ROI,R,0.932330827067669
TASK,262,1009,Cingulo-Opercular,R_IFSa_ROI,R,0.730769230769231
TASK,263,1009,Frontoparietal,R_p9-46v_ROI,R,0.867403314917127
TASK,265,1009,Frontoparietal,R_a9-46v_ROI,R,0.894736842105263
TASK,266,1009,Cingulo-Opercular,R_9-46d_ROI,R,0.562248995983936
TASK,269,1009,Frontoparietal,R_a10p_ROI,R,0.661971830985916
TASK,271,1013,Frontoparietal,R_11l_ROI,R,0.568627450980392
TASK,275,1008,Dorsal-Attention,R_LIPd_ROI,R,1
TASK,276,1009,Dorsal-Attention,R_6a_ROI,R,0.660766961651917
TASK,277,1009,Frontoparietal,R_i6-8_ROI,R,0.98989898989899
TASK,278,1009,Frontoparietal,R_s6-8_ROI,R,0.976744186046512
TASK,279,9,Cingulo-Opercular,R_43_ROI,R,0.807407407407407
TASK,280,9,Somatomotor,R_OP4_ROI,R,0.674418604651163
TASK,281,9,Somatomotor,R_OP1_ROI,R,1
TASK,282,9,Somatomotor,R_OP2-3_ROI,R,0.574712643678161
TASK,283,9,Auditory,R_52_ROI,R,1
TASK,284,9,Somatomotor,R_RI_ROI,R,0.907563025210084
TASK,285,9,Cingulo-Opercular,R_PFcm_ROI,R,1
TASK,286,9,Cingulo-Opercular,R_PoI2_ROI,R,0.523255813953488
TASK,287,9,Auditory,R_TA2_ROI,R,0.765765765765766
TASK,291,1012,Frontoparietal,R_AVI_ROI,R,0.926666666666667
TASK,292,1012,Orbito-Affective,R_AAIC_ROI,R,1
TASK,294,9,Cingulo-Opercular,R_FOP3_ROI,R,0.946666666666667
TASK,295,9,Somatomotor,R_FOP2_ROI,R,0.976744186046512
TASK,296,9,Dorsal-Attention,R_PFt_ROI,R,0.792746113989637
TASK,299,1008,Default,R_PreS_ROI,R,0.644970414201183
TASK,301,1008,Visual1,R_ProS_ROI,R,0.969924812030075
TASK,302,1008,Ventral-Multimodal,R_PeEc_ROI,R,0.522435897435897
TASK,303,1011,Language,R_STGa_ROI,R,0.75
TASK,304,9,Auditory,R_PBelt_ROI,R,0.947916666666667
TASK,306,1008,Default,R_PHA1_ROI,R,0.598214285714286
TASK,307,1008,Dorsal-Attention,R_PHA3_ROI,R,0.988235294117647
TASK,309,1008,Language,R_STSdp_ROI,R,0.919047619047619
TASK,310,1008,Default,R_STSvp_ROI,R,0.781456953642384
TASK,313,1008,Frontoparietal,R_TE1p_ROI,R,0.787610619469027
TASK,315,1008,Ventral-Multimodal,R_TF_ROI,R,0.511182108626198
TASK,316,1008,Dorsal-Attention,R_TE2p_ROI,R,0.820689655172414
TASK,318,1008,Visual2,R_PH_ROI,R,0.872093023255814
TASK,319,1008,Language,R_TPOJ1_ROI,R,0.888888888888889
TASK,322,1008,Visual1,R_DVT_ROI,R,0.684615384615385
TASK,323,1008,Dorsal-Attention,R_PGp_ROI,R,0.620915032679739
TASK,324,1008,Frontoparietal,R_IP2_ROI,R,1
TASK,325,1008,Frontoparietal,R_IP1_ROI,R,1
TASK,326,1008,Dorsal-Attention,R_IP0_ROI,R,1
TASK,327,9,Cingulo-Opercular,R_PFop_ROI,R,0.838709677419355
TASK,328,9,Cingulo-Opercular,R_PF_ROI,R,0.618798955613577
TASK,329,1008,Frontoparietal,R_PFm_ROI,R,0.796178343949045
TASK,333,1008,Visual2,R_VMV1_ROI,R,1
TASK,334,1008,Visual2,R_VMV3_ROI,R,1
TASK,335,1008,Default,R_PHA2_ROI,R,0.672131147540984
TASK,336,1008,Visual2,R_V4t_ROI,R,1
TASK,338,1008,Visual2,R_V3CD_ROI,R,1
TASK,339,1008,Visual2,R_LO3_ROI,R,1
TASK,340,1008,Visual2,R_VMV2_ROI,R,1
TASK,343,1008,Visual2,R_VVC_ROI,R,1
TASK,347,9,Cingulo-Opercular,R_PoI1_ROI,R,0.865030674846626
TASK,350,1009,Frontoparietal,R_p10p_ROI,R,0.817567567567568
TASK,351,1009,Frontoparietal,R_p47r_ROI,R,0.81
TASK,353,9,Auditory,R_MBelt_ROI,R,1
TASK,354,9,Auditory,R_LBelt_ROI,R,1
TASK,355,9,Auditory,R_A4_ROI,R,0.695187165775401
TASK,359,1009,Cingulo-Opercular,R_a32pr_ROI,R,1
